20남,30남,40남,50남,6-70남,20여,30여,40여,50여,6-70여,총인원
-0.38263377058149134,0.3107591443481764,1.100965592275956,1.804018874998837,0.1623879435179906,0.07675510903126205,-0.9518498478670027,-0.727646186823715,-0.6532842727143752,-0.5199177098802801,0.26249399249048466
-0.9949727748715719,0.7172589908752556,1.3330387302422821,1.606822391358117,0.08126097444132382,0.41762841060721356,-0.03741252191550485,-0.4927927615298984,-0.8159330268025592,-1.2490342484363064,0.8054553828116414
0.5017054236628767,0.6341621637336933,0.9201048395751233,1.1843941884803546,-0.4699057756841515,1.423454240399644,-0.4804821804181108,-0.9779762958891157,-1.088826836126151,-1.2255410261803952,0.42245079128890783
1.7457876000945152,-0.22862106365493498,-0.23979989758970985,0.4693938703264889,0.15244334511063962,1.3508392762568846,-1.471734093761515,-1.1005119164866892,-0.6297622587609965,-0.10784605099537352,-0.4158781747183875
-0.5238746955238435,0.45528862754692023,1.2729980314172313,1.8971416997023458,0.04743857224339383,0.03691700458534688,-0.8128796589845215,-0.6968493576906738,-0.737733160696411,-0.6628773720700488,-0.4683004174776796
-0.9650403230667026,0.7125315917164006,1.306741360358036,1.5783859712041963,0.08670596437363859,0.47436596783360047,-0.025726504079941794,-0.5094545670681697,-0.8252790526332877,-1.263898127545259,0.9112898711247339
0.341417610151241,0.691724369221289,1.0042214766397384,1.2388053576452167,-0.4810749598150295,1.3720379842585242,-0.37879960245327404,-0.9130704991750953,-1.1078278613126222,-1.2994207046321582,0.33518234548244263
1.7451090408697971,-0.2166298957698847,-0.23020481368994336,0.4696103221918536,0.1337320740354306,1.3757794379823802,-1.4583189262153937,-1.1110535098383136,-0.6397436198871302,-0.1252196187956246,-1.4461818593693716
-1.6540693585424864,1.4544422308225196,2.7240194790665804,3.0175097976969947,-0.7060008613542829,-0.7913075446941022,0.03313248967579401,-1.1112115502229618,-1.20586613688154,-1.3661431831306505,1.4961312601142893
-1.993441835738472,1.6229816649533453,2.7051364055387084,2.4209929015856835,-1.2361450663768585,-0.4810467023249655,0.7512296940958764,-0.2613423336923581,-0.7863295118727687,-1.9050217259386144,1.6629955697523866
-0.6624931863747957,1.7698441471818482,2.2671441971688187,1.9256020837559071,-1.4239999475582268,0.2172303302489888,0.3677009218762273,-1.0455610279204297,-1.0291547417774625,-1.8515984371471186,1.9498802295739088
0.6841619835921249,1.0134792150662273,0.6963029830199904,0.9381353158626172,-0.3572451808566606,0.05753763518921147,-0.5683710669145309,-1.679438986049756,-0.5898032399322142,-0.4728472868732877,0.8202899061649043
-1.7102210434554133,1.5246699122767355,2.83306775385966,3.060611913042128,-0.8053386895988981,-0.7835704642354521,0.10079180956655219,-1.0660579000511847,-1.26027079684999,-1.4560516662862424,0.7983255104386798
-1.981983707832899,1.6276127601350876,2.7051403866424,2.418090751307633,-1.2435582762982922,-0.46752211682329997,0.7547872050086627,-0.2653829323092787,-0.7921905207474056,-1.9144742841857287,0.6735995547094614
-0.6328361843233185,1.7666312467955316,2.254153292111064,1.9193843848727161,-1.412475118686036,0.22477068884025977,0.3402595127471653,-1.078737986213749,-1.0279331167833277,-1.8359488134889501,1.3195597534026962
0.6828113110405247,1.0234377456878432,0.7236603799335982,0.959836074903234,-0.3803669992596067,0.07516949156754149,-0.568641265783078,-1.6898974867137262,-0.5979925210044233,-0.49609125670034304,0.09391715945161298
1.642244921393253,-0.9573000284145633,-0.9565832934294144,-0.14521326675475027,1.1875733734042149,0.5031409569889387,-1.3483792390168023,-1.272468017280427,-0.013288584923061803,0.8473992670025193,0.5455112627231803
1.4072234267721495,-1.2852659817319192,-1.0765188731729378,0.003155509260237441,1.7271907600746979,0.18592190310781223,-1.674950890598587,-1.2171110225176351,0.14541169707874282,1.1878598868560997,0.6831342054454445
1.3166468519002978,-1.1177571136847286,-0.9049955168556753,0.14640481079632436,1.6330371215459127,0.08032078913904342,-1.5852164148036894,-1.2327574325145092,0.1344793761445838,1.0167165034670516,0.8306863140618388
1.516752318039505,-0.787009941025051,-0.7621345730801801,-0.062209119441201596,1.2786067248721023,0.3567315134315092,-1.3619604197080248,-1.4087633307947085,-0.13040633428294035,0.7885749975288839,-0.531868428781718
1.6317677789990126,-0.9785993411095736,-0.966435963801638,-0.1375925482191988,1.2051601472635685,0.4904175994636284,-1.3599674427365218,-1.2606905463612992,0.001946880778135335,0.862914255122119,0.605459251666446
1.4089941483339508,-1.285201668907073,-1.0764913687874056,0.0029443216818211128,1.726892474736705,0.1872673769396521,-1.6754461794973017,-1.2168842347545248,0.1438009508298726,1.187318013563111,1.6260927746107068
1.3070189664140583,-1.1514831231834974,-0.9253682402861906,0.1472256106784106,1.6664617283629892,0.07161260457746538,-1.6065308219414813,-1.225136504096023,0.1538841160475944,1.0443690151503466,0.880510825567387
1.5171600915178427,-0.7863463156222885,-0.7619512574447967,-0.06256286512213045,1.2779265709237153,0.3572326202256568,-1.36167542419234,-1.409138653915335,-0.13078688906962369,0.7881894270838894,-0.7206065248720257
-0.6547312577310599,0.6101369549520957,1.454669732870087,2.005804457265021,-0.0757555916407615,-0.011095801962561855,-0.6884579062487243,-0.6804301893392694,-0.8291072600895519,-0.8045753271781659,1.15577044808483
-0.9742222893939684,0.7179357738482011,1.323602023745538,1.595290123964964,0.07490201237834804,0.44928277357484464,-0.03286387336637634,-0.5017807883024812,-0.8263875620069008,-1.2582169516090196,1.2824576213780072
0.6266775975439483,0.607055555264292,0.8840568993186492,1.1628797578614989,-0.4903236010184785,1.456842056478196,-0.5628990728433222,-1.0254822725480597,-1.0755878875464204,-1.1879016037680787,1.8416852842223794
1.7531464180307552,-0.1871276085344717,-0.21280590064545718,0.4699011097386177,0.09738108860098454,1.4229663615802473,-1.433563412375125,-1.1363984464067824,-0.6649019137718868,-0.16094478282229027,0.7353298850465286
-0.6450749899360875,0.5583379432926754,1.3868346492763348,1.926870517419207,-0.040033555939016294,0.022337585609255244,-0.6717724606191535,-0.6407288099284653,-0.7933197845589128,-0.7775768463995796,0.3321551160697074
-0.9850201731891203,0.7163112892692449,1.325395859808946,1.5981553471686551,0.0819119936020533,0.4356812727850457,-0.03384111202272703,-0.4982014713745311,-0.8196231152446578,-1.2539270713970943,1.5393356914884495
0.5515793673076452,0.6226209757982664,0.905816046088899,1.1782550989269547,-0.47679761014294586,1.4356622558658736,-0.5158036844522396,-0.9979665356014787,-1.0822426382442645,-1.210065690407701,1.4114225235277762
1.7522518362727213,-0.19772023588975035,-0.22015996022585124,0.4696515134181548,0.11173215620331174,1.4042330714119189,-1.4437008504769797,-1.127218167055865,-0.6560528098940857,-0.14724217342069515,0.25565144877240653
-0.6588860003613127,0.5988037981560702,1.4372663785511066,1.9762608314157466,-0.07132163072581427,0.0030823914944255767,-0.6692725969548112,-0.661608785330945,-0.8210745887511435,-0.8035733669724854,0.5329491051443883
-0.9819096575452657,0.7170971327089521,1.3253877398484928,1.597684185210845,0.07925220862674112,0.43933814526916354,-0.033545961821531634,-0.49917923521852026,-0.8218805440765521,-1.2552321100588073,1.4200271554346682
0.5334285366448428,0.6326218948995781,0.9203962456117073,1.1866544157783208,-0.4838096223805993,1.4293101457553432,-0.5034619237518057,-0.9894989701155175,-1.085400174727429,-1.2221413645226031,1.3797398984594318
1.7481465808984509,-0.16643976266424976,-0.19204605796949237,0.47683776982096077,0.06945568849939306,1.4520674415121524,-1.4167329165403648,-1.1526184748076254,-0.678253324542556,-0.18785114229599587,-0.22255362632117517
1.650496365584407,-0.9435845224895149,-0.949580544846392,-0.15327902233788568,1.1773949874167247,0.5095561116811647,-1.3410615637391547,-1.2819405948768934,-0.024843999425788032,0.8398428127375257,0.9208855517092568
1.406514766814743,-1.2859358590461856,-1.076194429396184,0.004431233576110959,1.7297736072125487,0.18444404640937892,-1.6766157957459975,-1.2168119352190712,0.14500500923953824,1.1883914858210178,1.588416802356866
1.3096630989251383,-1.1432692440365788,-0.9207865139512128,0.14521891929862285,1.6585909132065275,0.07488426790834919,-1.601802297989423,-1.2273811885014216,0.14867243070214817,1.0383450423845684,1.140908395527202
1.5141772559919169,-0.7898950217064395,-0.7631260352993776,-0.05975196244936909,1.2825936357037842,0.3528453772827926,-1.3644069297191332,-1.4065674876663044,-0.12801831101942465,0.79090520270111,-0.28438268720769233
-0.9487277321628665,1.064852382758483,1.169634849446349,-0.07883098697495695,-1.3152767788902155,0.5852891966066759,1.8074699850173739,0.6541223397705757,-1.3820654106216854,-1.1901907301532388,2.0037178251464938
-0.501850126806641,1.8292035233831354,1.1856046113870793,-1.0629647357274783,-2.320425541380917,1.9477747607787634,2.711694755287009,0.2496383333619202,-1.998862022473898,-1.8331390644460068,2.330639151859944
0.14324877414882292,1.686552617369793,0.9662607697649425,-1.16683570936971,-2.1294207953558644,1.775281556965749,2.102361121956141,0.3841837021477009,-1.742266557844636,-1.732964455910526,2.7201702570483945
-0.044473701668279436,0.6468707922365244,0.6012368758004645,-0.38430011493803706,-1.019449612963548,0.3135020221721552,1.0807806819854544,1.1607633019240728,-0.8536004650966347,-0.9380540465073864,1.8859458872622141
1.7082942246826094,-0.34539855756196264,-0.8987021327417277,-0.5118978775024625,-0.49184536387334693,1.2696892543838827,-0.17346720948734504,-0.10019209858823412,0.3340408682415908,-0.3638648106168732,1.479030346993073
1.9480376474401404,-0.6848311853738994,-0.9982231830129065,-0.4956777218903471,-0.19336222143731155,1.012125562417797,-0.5568592790788571,-0.11932135098460649,0.5200144575120157,-0.06977270098022231,1.5352091708049163
1.800093524400753,-0.4814291832663833,-0.8282533318194197,-0.15795186693797297,-0.2488664887475085,1.141937719125576,-0.45666800945078595,-0.2666749875001539,0.2759385161215486,-0.31755046241396123,1.4879686274923183
