20남,30남,40남,50남,6-70남,20여,30여,40여,50여,6-70여,총인원
0.08148020105966801,0.13054736021958313,0.13368106406373698,0.10915171106395298,0.07931793350913542,0.09714035601696677,0.10680986493083032,0.09338737193714623,0.08744710188799232,0.08103703531098781,462324.5
0.0952679783513835,0.11973365009554324,0.11338588172678228,0.10058448061715122,0.09116787171584313,0.09521263629756403,0.0967188561910215,0.08810960379197255,0.09194863846805654,0.1078704027446817,161661.50000000003
0.07075300179000737,0.12704211692554068,0.14099276537916372,0.11899902044493155,0.08619026996971675,0.08505925596414714,0.10393254115947068,0.09321671173762353,0.08507911777554568,0.08873519885385268,158392.00000000003
0.06797054999670082,0.12851388547114162,0.1393399508106539,0.11342452716727923,0.081322351695104,0.0888744125144389,0.11098271820806117,0.09988325816851241,0.08987500552472313,0.07981334044338485,141041.0
0.08178384533961813,0.13050142554974345,0.13351322228285267,0.1090977665050948,0.07944595591338548,0.09723137895287702,0.1065140420639248,0.09311113533451852,0.08745961849388788,0.08134160956409742,257220.49999999997
0.09525414944198574,0.11987602669026758,0.11373933779454083,0.10077275571623949,0.09091102531791344,0.0954254780760653,0.09671594340314124,0.08802252466113564,0.0918647321922019,0.10741802670650889,82254.49999999999
0.10507734489747483,0.09155752167844979,0.09203068168451212,0.09118538257833801,0.10832833350142256,0.10059170708187982,0.08831024085367509,0.09149810845195477,0.09785553032472966,0.13356514894756366,125198.49999999997
0.1026710688894293,0.08686860948918643,0.09048112057186833,0.09247262538646021,0.11432261905505742,0.0967624184265157,0.08478974517626173,0.09195901954662956,0.09948155213573341,0.1401912213228577,142297.50000000003
0.10174369737663871,0.08926347506974916,0.09269719292860971,0.09371545179592139,0.11327672281598776,0.0954876616211885,0.08575709746364107,0.0918287450620718,0.09936954104123748,0.13686041482495429,163232.50000000003
0.10379248437386984,0.09399215020740188,0.09454294848724787,0.09190552393518851,0.10933956834500283,0.09882433524720204,0.088163833510337,0.09036329211266289,0.09665555756782764,0.13242030621325937,45956.50000000001
0.10497007429902688,0.09125300651183453,0.09190338572365427,0.0912514996913256,0.10852369441284652,0.10043811791996249,0.08818531812720248,0.09159616953776871,0.098011630863547,0.13386710291283138,132378.50000000003
0.10268919848569436,0.08686952896630074,0.09048147592702098,0.09247079312970928,0.11431930558233293,0.09677866022415464,0.08478440588113752,0.09196090781741814,0.09946504864563485,0.14018067534059658,342090.5
0.10164512192552477,0.08878129606478102,0.09243397845919137,0.09372257302973824,0.1136480167044515,0.09538254135195347,0.08552732467769418,0.09189219811755023,0.09956835940451418,0.13739859026460124,170975.99999999997
0.10379665937726357,0.0940016380252947,0.09454531691520342,0.09190245484884899,0.10933201292316548,0.09883038432445158,0.08816690580848717,0.09036016711299255,0.09665165845450771,0.13241280220978488,38556.5
0.08155967184467725,0.11396708676552547,0.12318393854363964,0.10984754431989026,0.09429477055160256,0.0943841323377659,0.09542430047333274,0.09642750905497773,0.0894967615631857,0.1014142845454025,220870.00000000006
0.07828855144985723,0.11550828087667467,0.12149055092991382,0.1062859349478604,0.09596833541742193,0.09994156161229717,0.10249171109431339,0.09791497222648297,0.08952462722508595,0.09258547422009233,248494.50000000003
0.09467942240160555,0.11392303215433797,0.1158116520283486,0.10253435628775238,0.08968958344867198,0.11210424630737995,0.09677784517975097,0.0935545508304016,0.08697135410215673,0.09395395725959459,418058.9999999999
0.10621281385126304,0.10256863673744426,0.10164024480820096,0.09652209545405571,0.09621804197838323,0.1116953181153997,0.08739194156884907,0.09263104522231311,0.09117918752505584,0.11394067473903498,149377.00000000003
0.08165853788907784,0.11322651898797136,0.12230751298389664,0.10916271595429795,0.09469158519813313,0.09478772124635373,0.09560417229910237,0.09675806901985198,0.08986343523912108,0.10193973118219365,102661.00000000003
0.07817799692906403,0.11548505570507837,0.12151372719347346,0.1063107935337548,0.09604620508993152,0.09977737200252101,0.1024811763021818,0.09794477418539564,0.08959393483964113,0.09266896421895852,315567.4999999999
0.09391052647591319,0.11414557016273343,0.11609277901128053,0.10266775226054746,0.08983983556008757,0.11184857575665057,0.09728554114923835,0.09378365120861354,0.08690317041876942,0.09352259799616616,280166.99999999994
0.10620365464382517,0.10241719449467454,0.1015452307617419,0.09651992996427357,0.09637745937176755,0.11146918045235092,0.08728265833239923,0.09270748168031057,0.09126985425690815,0.11420735604174893,95608.99999999996
0.0815171333631358,0.11380505721182879,0.12295908816029283,0.10959122475642301,0.09434402476118584,0.09455528345461761,0.09563112123720466,0.09658421904189024,0.0895790632367059,0.10143378477671518,123744.00000000001
0.07820984405512595,0.11549629086789337,0.12151362228402973,0.10630670574751068,0.0960166591356181,0.0998215156948567,0.1024843580694983,0.09793663316896949,0.08957080552650351,0.09264356544999433,282418.49999999994
0.09372468854470434,0.11428855278334893,0.11628115438949144,0.10274062446789767,0.08976194332626349,0.11177189668303794,0.09741858734289018,0.09385415349823545,0.08687081872332249,0.09328758024080809,272030.5
0.1061616228393303,0.10286440979464517,0.10190846083703968,0.09658227769753855,0.09590783547551036,0.11204660986120968,0.08757337705949256,0.09249599470018986,0.09104239076044435,0.11341702097459924,61278.50000000002
0.10516182760498595,0.0917536115538267,0.09212115681215212,0.09111540433800115,0.10821526792275285,0.1006691471939563,0.0883891265868944,0.09141923827252961,0.09773713509707399,0.13341808461782714,177519.49999999997
0.10266381324902024,0.08685903228803978,0.09048531236767048,0.09248369353027633,0.11435131035312918,0.09674457857793055,0.08477179722717805,0.09196150979478655,0.09947738526666125,0.1402015673453072,330309.0000000001
0.1016721939711424,0.08889872946804607,0.09249317411216307,0.09370516303879452,0.11356058454464135,0.09542203501768333,0.08557829893725755,0.09187350852013033,0.09951496117524268,0.13728135121489848,217837.50000000006
0.10376611950867175,0.09395090235884584,0.09453013884975073,0.09192684215153508,0.10938385654362712,0.09877742401382746,0.08813745973332011,0.0903815750498849,0.09668002493400167,0.13246565685653522,57853.50000000001
0.0785495783891159,0.12046812960403111,0.11950130348200998,0.09176131313817941,0.08052567391074342,0.10158335407841937,0.12233081029982085,0.10753920450970417,0.08383122649294983,0.09390940609502586,486067.50000000006
0.08312495079084077,0.13139601813605886,0.11970763193045249,0.08322299986002676,0.06936007981558646,0.11803050770979201,0.1320785008287617,0.10417140669172059,0.07751161110743016,0.0813962931293302,658822.5
0.08972981904209684,0.1293565455467557,0.1168737215261972,0.08232181857792124,0.07148183685688214,0.1159482675025688,0.1255097848613665,0.10529165271439955,0.08014065383393948,0.08334589953787255,946528.5
0.0878078157357276,0.1144922685280199,0.11215763283522884,0.08911107264530027,0.08381184027767298,0.09830249332619738,0.11449698106891557,0.11175757730024112,0.08924580746870936,0.09881651081398728,435630.4999999999
0.10575359305983772,0.10030584520498549,0.09277850310621304,0.08800403849293287,0.08967267909880794,0.10984504373707053,0.10097598419442415,0.1012586631796924,0.1014142213322435,0.1099914285937926,298352.49999999994
0.10820821469858703,0.0954529945664285,0.09149269659475526,0.0881447640500151,0.0929883491140894,0.10673588080498188,0.09684295514179843,0.10109938999840604,0.10331968179274177,0.11571507323819644,314358.50000000006
0.10669348348485298,0.09836102241918437,0.09368869775049654,0.09107486288604277,0.09237178553418798,0.1083028995982342,0.09792303337250746,0.09987250031261799,0.10081891242273107,0.11089280221914476,300843.49999999994
0.10632900450061619,0.10256520214676945,0.09526005559462722,0.09184930340817148,0.08977285117091158,0.11003160099086211,0.10030836469325348,0.09890847244529719,0.09865514773376713,0.10631999731572427,132539.5
0.10576062527716751,0.10019912053422317,0.09276613047499985,0.0880868015057279,0.08977194962196113,0.1097855970315537,0.10088752346744287,0.10122069927217589,0.10144466130420597,0.11007689151054204,268755.0
0.10826094672398226,0.09541294989999384,0.09151898355694127,0.08819362340411531,0.09301977161454453,0.10670491538712587,0.09675965598025232,0.10107586711852984,0.10329902890509934,0.11575425740941507,297775.0000000001
0.10667575261963398,0.0984516989646362,0.0937341956945684,0.09109187665151569,0.09231751857460253,0.1083578724990625,0.09798152742175226,0.09986489759167096,0.10075506413735236,0.1107695958452051,367103.5
0.106281395610074,0.10264272338690186,0.09530253495065123,0.09186729132897725,0.08972649553235836,0.1099906495383806,0.10034644717087098,0.0989138790766849,0.09865082864613998,0.10627775475896076,224074.50000000003
0.0750571750463896,0.11648248269191938,0.12468501981663367,0.09675270104969433,0.08736936014868328,0.09201633371243931,0.11483501041054475,0.10668115766238032,0.0870513951663858,0.0990693642949296,247354.0
0.07736505864868903,0.12041197697569087,0.12313244872707317,0.09291942049862638,0.08165800550323671,0.09953233726866256,0.11969061437931204,0.10571835593504837,0.08590266629790365,0.0936691157657576,318219.4999999999
0.08197504955729668,0.11855177605727167,0.1210460894257833,0.09123935413374756,0.08293523719968172,0.09920833924386238,0.11633720469753538,0.10691772994039324,0.08709939159133635,0.0946898281530917,394953.5
0.08265984455960503,0.10606358157399982,0.11397664985543068,0.0910824623868393,0.09201282519258447,0.09146719883749542,0.11092518186902192,0.1123833746581944,0.09295659912861594,0.10647228193821283,144013.00000000003
0.08072919681455373,0.10954606154704892,0.10424705227957325,0.09398077502921548,0.09920503194515017,0.08445557919101492,0.10655536844684219,0.09783063651327258,0.10450361304843749,0.11894668518489096,677010.0000000002
0.0813238584181783,0.10638601874020194,0.10598711267221494,0.0951928924561643,0.10054071685941711,0.08323940017917328,0.10382689515394519,0.09930497721135136,0.10412646721116083,0.12007166109819269,427051.50000000006
0.07853988698336063,0.10705133369082549,0.10572064888278397,0.09831172285584361,0.10373532233997423,0.0801163852297725,0.10315896263414963,0.09794586145963824,0.10464527331906986,0.12077460260458198,649101.4999999999
0.07763026218391382,0.10843474499982035,0.10398971833985882,0.09916830144290874,0.10502990250093018,0.07945823566636072,0.1030585375614116,0.09643750012056515,0.10578962998044637,0.12100316720378428,245861.5
0.10574313418310378,0.10029527381884867,0.09277881132512476,0.08802174365211157,0.08967832773024077,0.10988288742499898,0.10098318063798294,0.101235611512009,0.1014126294190743,0.10996840029650506,278250.50000000006
0.10820478411139983,0.0954515475748232,0.09149160149711177,0.08815046900677223,0.09299267141738012,0.10673371320757219,0.09683956477648048,0.10109736436387917,0.10332145706302452,0.1157168269815565,192480.0
0.10666774195675628,0.09845106176640173,0.09373783291165667,0.09108365482770946,0.0923150096688898,0.10836090214107008,0.09798572758672254,0.09987840004952102,0.10075369080516716,0.11076597828610518,208654.0
0.10628806609131508,0.10263205500121397,0.09529682440393988,0.09186476218762861,0.08973254762840914,0.10999687203758639,0.10034150609635477,0.09891313318331532,0.09865117545463925,0.10628305791559749,97548.50000000001
0.11803035895685506,0.1139322621520444,0.08580288812266473,0.07621892287225139,0.0951632241634495,0.11071554481966012,0.10002604265967414,0.08470021124108473,0.09298777182582131,0.12242277318649454,313714.5
0.11727953288277833,0.1073967260685859,0.0852083589144293,0.0787914139777789,0.10126978336030662,0.1035430143743936,0.09479360975724323,0.08559638645102936,0.09560973892032451,0.1305114352931304,241287.99999999997
0.11315527008414913,0.10948718572649135,0.08728577415427895,0.08136034125487146,0.10196569727173319,0.1038479692348255,0.09606146533980868,0.0845198059047312,0.09442574984555362,0.12789074118355703,254711.99999999997
0.11360951648132481,0.11720059005398051,0.09000329299088555,0.08072072532902964,0.09692850734849089,0.10905752574834916,0.09965056664767072,0.08289898495534989,0.09107736682584877,0.11885292361906989,125052.50000000001
0.07961199734280867,0.11877819081856783,0.11777375152812601,0.10370178071678257,0.09234306330772894,0.0865072178988273,0.10400658670287338,0.0965218384278532,0.0948207094332094,0.10593486382322262,202824.00000000003
0.07962504851865301,0.12079462385832568,0.12106873990567549,0.10270285429592267,0.08876393871493447,0.08839669570941357,0.10692934802147774,0.09930921903173835,0.09223921371477833,0.10017031822908057,152873.50000000003
0.0833700660242503,0.11914857245384718,0.11486944216735671,0.10096585733162901,0.0922799507862946,0.09086951536433796,0.10451140291738874,0.09546426685962386,0.09450367277499629,0.10401725332027519,216289.00000000003
0.08470437464508816,0.11389645450945514,0.10572798790863258,0.10063585562341384,0.09927439066361647,0.08842871647447773,0.10069477435714798,0.09261444458535366,0.09986764670655177,0.11415535452626296,92616.99999999999
0.08057149520480429,0.10965034579003324,0.10420844978830325,0.09417762626000574,0.0994044017704811,0.0841825914460591,0.10644026739843682,0.09776206041698626,0.10458243770557471,0.1190203242193155,310027.0
0.08132753459611589,0.10639073824965205,0.1059882329942466,0.09518915368158601,0.10053564210575253,0.08324708047227616,0.10383021690877141,0.09930370525389297,0.10412267273933909,0.12006502299836723,242529.50000000003
0.07867185810716688,0.10689352562626817,0.1057373261583853,0.09821039949409967,0.10367877311826267,0.08020149929711783,0.10309308321189893,0.09801917790781292,0.10463759139751046,0.12085676568147723,243182.99999999997
0.07764129130543912,0.10846266652485378,0.1039625797079832,0.09916201388925269,0.10502591922453276,0.07948628976050193,0.10307071385294472,0.09641458116207452,0.10578264417507982,0.12099130039733764,103280.49999999999
0.08068530923614901,0.10974122604468187,0.10419360125411922,0.09387236480389317,0.09901127443543413,0.08454638743556234,0.10674918445523444,0.0978620484581465,0.10449216478320879,0.11884643909357055,13477.5
0.08130945145886197,0.10634177370982624,0.10598368393054657,0.09523239301116054,0.10058779609855784,0.08317385696444303,0.10376783261840136,0.09933933020718783,0.10413647069239541,0.12012741130861938,13321.999999999998
0.07869373633460446,0.1068666074817898,0.10573656286194506,0.09818745314420753,0.1036686954339649,0.0802080109630709,0.10307394882364035,0.09803504456768766,0.10464743096061065,0.12088250942847899,13907.999999999996
0.07762202541774171,0.10841552210087287,0.10400479461738435,0.09917412839486905,0.10503275324867489,0.07943327283188273,0.1030535479702657,0.09644934859338668,0.1057991261952041,0.12101548062971776,3704.500000000001
0.07263407829197871,0.12451458424467779,0.13669216035873266,0.11745320943802218,0.0889872260199692,0.08517773362757154,0.10226054768389692,0.09221275289831474,0.08640173279581737,0.09366597464101908,80790.49999999999
0.06794290144637768,0.12847649708105016,0.1393159428702994,0.1134228050099045,0.0813564161177639,0.08883749186758491,0.11097105994294719,0.09989527040295634,0.08990363299507777,0.07987798226603834,126603.99999999999
0.08101783012586306,0.13054218411097998,0.13390430972082298,0.10927516567172979,0.07922349102952214,0.09696282913601913,0.10716544660882446,0.09374793457239784,0.08747259618381054,0.0806882128400303,144094.49999999997
0.09527553676417437,0.1196021694701755,0.11305799771117639,0.10040449602033077,0.09140485678023816,0.09500977132022012,0.09672534498117925,0.08819760739105546,0.09202501729549528,0.10829720226595493,61845.49999999998
0.09594210439690293,0.10822800754435138,0.10830078607053156,0.10085937029592099,0.09386043443396219,0.09220803329380577,0.09950615395988538,0.09511600950335529,0.09467652860992713,0.11130257189135731,174861.00000000003
0.09956921452478824,0.10944492464827155,0.10729153161173989,0.09904848434657681,0.09231080913678756,0.09812941207486087,0.09941943887880549,0.09362492501103471,0.0927377188634941,0.1084235409036404,145898.50000000006
0.09952523865307211,0.10859020742114107,0.10460536365515592,0.09720874707753506,0.09325134660162693,0.09855580001802473,0.10013371661199905,0.09315779004149012,0.09321488326373586,0.11175690665621915,263662.5
0.09815594143425864,0.10651360307285376,0.10123732630972819,0.09587450935196237,0.0960119041672642,0.0937029293375748,0.10058707804207367,0.09509608246481567,0.09558418915213295,0.11723643666733569,86231.0
0.07951944695565728,0.1192463151105227,0.11845950029685205,0.10375822126899943,0.09179917435685282,0.08660217016734902,0.10429173728312582,0.09678421631981857,0.09438496475027214,0.10515425349054978,204598.5000000001
0.07964696289821542,0.12079586385321729,0.12105243589300624,0.10268739353167015,0.0887670490464901,0.08844242218244054,0.10693566397008614,0.09929923465433554,0.09222844112037548,0.10014453285016298,147521.00000000003
0.08340736206671014,0.1191654416685604,0.11484587324776427,0.10093674568242596,0.09229690775612541,0.0908800212441417,0.10448568137152399,0.0954124831533103,0.09452164746171735,0.10404783634772054,247678.5
0.08473730275779465,0.11396453451091534,0.1058182860890149,0.10062915020981106,0.0991993889979235,0.0885003751565062,0.10070979090410448,0.09260004915644741,0.09979158598308922,0.11404953623439353,81159.99999999999
0.07498611028462185,0.11588479122283585,0.12463494235247272,0.09708204919736324,0.08794554690601313,0.09132607360392087,0.11425816947076657,0.10687328820532432,0.08733101944933817,0.09967800930734355,144573.99999999997
0.07735931136506755,0.12041452696983788,0.123130858893279,0.09291066020970268,0.08164902923528886,0.09952763732090926,0.11969340047104933,0.10571863425793969,0.08590565256994936,0.09369028870697643,148257.0
0.08197016767486918,0.11850522951081327,0.12102680756264123,0.09124485814232886,0.08297128691922435,0.09917546173772603,0.11631458421539502,0.10693435420988473,0.08712421329207069,0.09473303673504685,190888.99999999997
0.08259103263652058,0.10593617567836362,0.11389978275581454,0.09108037420195585,0.09211947273050537,0.09135401547185747,0.1109248058897992,0.11246769175601992,0.09301159463052898,0.10661505424863443,70585.5
0.11799782646543765,0.11424368007987383,0.08593221668754145,0.07619817145271857,0.09496418552463376,0.11091044705908758,0.10018925055508546,0.0846501864061939,0.09284320076712173,0.12207083500230605,305767.5
0.11728229029744594,0.10740248397346533,0.08520474453024338,0.07878637688191446,0.1012610512366911,0.10355401995734853,0.09480196264576118,0.08559482651131242,0.0956095404238372,0.13050270354198032,215256.00000000003
0.11317087273793977,0.10943818576634975,0.0872659277232425,0.0813510650525359,0.10199079243246534,0.10381268228286468,0.09602918845430101,0.08452794507266449,0.09445161558235905,0.1279617248952776,204863.0
0.11357525580561414,0.11714252677698649,0.08998962133797889,0.0807331760773879,0.09697212425818649,0.10902223381861377,0.0996331977434869,0.08291539368834526,0.09110243736430873,0.11891403312909139,95834.0
0.10436275686794146,0.10253689895427753,0.08832532927351713,0.08033595250922478,0.09841313251813573,0.10195269761828459,0.10342735100152227,0.09380073228526908,0.0985649834767518,0.12828016549507562,319624.5
0.10943918918291855,0.09632810520856608,0.08441076705319343,0.07835350838598028,0.10103450041397234,0.10110598647453219,0.09907680900100967,0.09460065024796128,0.09881836277056769,0.13683212126129857,318294.0
0.10524681854529605,0.10043777422662586,0.0880622960323389,0.08188280334199002,0.10241733272223276,0.09888489480583407,0.10021432416992411,0.09397659371793894,0.09729549873142826,0.13158166370639082,398070.50000000006
0.10202765815747641,0.10565798356985932,0.09119232413804872,0.08441095658100581,0.10085852789041719,0.09915922922890676,0.10203697402263684,0.09266788036174356,0.09708145210104349,0.12490701394886189,214231.50000000003
0.07847792395286464,0.12038719997220956,0.11962727834283035,0.09195563350245821,0.08067367786982838,0.1012762579861282,0.12216194657325023,0.10754345907714641,0.08386814347142929,0.09402847925185477,359732.0
0.08311072374931454,0.13138320750551902,0.11971258059609627,0.08324077533867119,0.06938113707104636,0.11800555610764718,0.13206598796606264,0.10417355382620673,0.07751870929037992,0.08140776854905601,343137.50000000006
0.08979267816337028,0.12939578740672686,0.11685456716634511,0.08227280733857134,0.07146910204589707,0.11596005203549328,0.12547274155838758,0.10527238086621235,0.08014774657317765,0.08336213684581853,632057.5
0.08830801480152925,0.11529997460377735,0.11243156367911065,0.08876041912438862,0.08314465306900573,0.09930248786162439,0.11471095269736764,0.11125939885734981,0.08878910820918001,0.09799342709666628,214797.00000000006
0.09579210526684921,0.10808777426192695,0.10823729724122699,0.10091069795653353,0.09406038274623567,0.0918712179671259,0.09944684031589586,0.09514566777536071,0.09474238241325711,0.11170563405558796,153997.50000000003
0.09950451876495228,0.10947310820270029,0.10734774671467728,0.09907704401611728,0.09232186478806186,0.09798916048619435,0.09941760948117265,0.09365750802254952,0.09277015987053419,0.10844127965304058,120455.49999999997
0.09961139767657477,0.10857890948758923,0.10468373944359605,0.09735258930063691,0.0932178983222809,0.09867455538948791,0.10005791820275012,0.09315356343909624,0.09314683183482102,0.11152259690316685,129014.0
0.09808573100847234,0.10642301991575351,0.10121189505315488,0.09589324579935303,0.09608901470729656,0.09355150348050531,0.10059199288859695,0.09515671971528661,0.09563523950904308,0.11736163792253768,52200.5
0.11797703664644493,0.11419651540030794,0.08596477896896103,0.076284553777448,0.09504031084749771,0.11080570273555992,0.1001078568910248,0.08463580304630726,0.09285895003193971,0.12212849165450852,504939.00000000006
0.11726068845327012,0.10737741550326865,0.08521362546115609,0.07880471567020908,0.1012969466057758,0.10351140615191706,0.09477296485068691,0.08559777318621319,0.09561725377955878,0.13054721033794447,418348.49999999994
0.113164835476123,0.10947333138888009,0.08727761817722762,0.08135201463354615,0.10197020875250491,0.10383882410270336,0.09605162785300365,0.08452362124635487,0.09443383712380492,0.12791408124585124,446556.0000000001
0.11364093641069663,0.11724541311740207,0.09001112045197676,0.08071040038305383,0.09689300177678718,0.10908962286142089,0.09966466222434302,0.08288377442595174,0.09105648214873949,0.11880458619962837,231357.5
0.07504813865271368,0.11649549213705909,0.12475547852422676,0.0968227919187082,0.08739666358596561,0.09194153683540726,0.11476635260828583,0.10665979627936081,0.0870275012699341,0.09908624818833855,174979.50000000003
0.0773513756649307,0.12041025014818799,0.12314725547801567,0.09293739243731912,0.08167759153674171,0.09950700499913255,0.11968383407207679,0.10571841029726547,0.0858992866326197,0.09366759873371067,171455.99999999994
0.08197768416526642,0.11862991203936864,0.12108447673999662,0.09123176388240047,0.08288324391068161,0.09925106161928458,0.11636828829745897,0.10688583072268826,0.08706190649178494,0.09462583213106973,243222.99999999994
0.08274524806695513,0.10621966013156198,0.11406732493625867,0.09108592536857706,0.09188326458543629,0.09160852139562999,0.110925373873967,0.11227851882300184,0.09288803866755757,0.10629812415105444,71873.5
0.07850118926055737,0.12052226973127585,0.11961747086621459,0.09183980304745618,0.08053532874799571,0.10150745279370578,0.12231346961355355,0.10749703567698224,0.08378544339578319,0.09388053686647527,355195.5000000001
0.08310209321765175,0.13138353203360656,0.11971300425723565,0.08323862211431629,0.06937934259292293,0.11799454858256894,0.13206948087215384,0.10417620710315018,0.07752145645163071,0.08142171277476308,414053.50000000006
0.08967218104981245,0.12960973928454375,0.1169637908445167,0.08221506485006633,0.071273759350024,0.1162467440285203,0.12578118441594147,0.10521391543754771,0.0799599057957137,0.08306371494331367,671781.5
0.08797881346458578,0.1147666588525913,0.1122508409347038,0.08899386749123962,0.08359027133521386,0.09863632119111282,0.11456674975319261,0.11158748872420418,0.08909000696677713,0.09853898128637918,209090.99999999994
0.09591577153104426,0.10825034605074683,0.10835613691505955,0.10088684178494985,0.09382042785868724,0.09220676618970451,0.09951310319775623,0.09512501266358764,0.0946810991306154,0.11124449467784878,294462.49999999994
0.09957023711271082,0.10944687294780042,0.10729026056008333,0.09904746978377783,0.09231059956128956,0.09812880571731149,0.0994192445093773,0.09362430063114974,0.09273818425044907,0.10842402492605036,218925.00000000003
0.09951738284878084,0.10861938175037718,0.10463902892344422,0.09721139526610074,0.09321594717982731,0.09859012535316308,0.10015379963688945,0.09314461454066689,0.09319486367613623,0.11171346082461416,441736.99999999994
0.09813314267251892,0.10648719714384985,0.10123156504748677,0.09587967250247198,0.0960315618995925,0.09365212961163438,0.10059234864670172,0.09511566044676127,0.09560088354205021,0.1172758384869328,133577.99999999994
0.07017245737584465,0.1279987774379196,0.14232621935706835,0.11928791985117738,0.08510288317669742,0.0851365941723491,0.1046630666065767,0.09365656391223806,0.08463138783723606,0.08702413027289334,179554.49999999988
0.06797715529899731,0.12849537690620763,0.13930912647286703,0.11340942470086739,0.08133622663593437,0.08888527705587333,0.1109731943770457,0.09987662711115385,0.08989517666496602,0.07984241477608758,139029.49999999997
0.08208678683031018,0.13043339645828114,0.13330006361289665,0.10901262244645624,0.07955484400282128,0.09731534353109668,0.10627057355311545,0.09289582021104859,0.08748579100690267,0.08164475834707115,301047.5
0.09517927780405583,0.11998322352418582,0.11400049220016212,0.10092137215021772,0.090743340323233,0.09551858332037623,0.0967339376187292,0.0879932277438347,0.09182403509897855,0.10710251021622691,74588.49999999999
0.09569750072713898,0.10800842468702589,0.10819998083529918,0.10093544499362044,0.09414846267905247,0.09169053088739693,0.09943472038278175,0.09517755160899029,0.09479602845429788,0.11191135474439608,20729.500000000004
0.0995030742171496,0.10947128778610886,0.10734773731963161,0.0990784623669543,0.09232371240420292,0.09798635352551183,0.09941703330320685,0.0936583826049468,0.09277119627678322,0.10844276019550446,12351.499999999995
0.09956978082477369,0.10855540939629163,0.10460246999573464,0.09726827867681678,0.09327203679889048,0.09857536221502376,0.10008298246896559,0.09316983438649996,0.09320479967630801,0.11169904556069542,15387.5
0.09806502589714454,0.10639847097844483,0.1012055796873778,0.09589861698488965,0.09611143214278454,0.09350376282324215,0.100594249806949,0.09517423192766153,0.09564982144155933,0.11739880830994678,5354.999999999999
0.0719415818422883,0.12506199548059302,0.13847826578468286,0.11865900109474455,0.08850914551980381,0.08479929252948838,0.10224890344767237,0.09216988104044496,0.08585850398864878,0.092273429271633,133747.0
0.06782954950209463,0.12844573764148015,0.1393570980419916,0.11345865532391285,0.0814102633276893,0.08868025159869997,0.11094049301613483,0.09991991168906156,0.08993547298635907,0.08002256687257674,145705.9999999999
0.0811624520810637,0.13050213159140156,0.13380866781554407,0.10924997939411926,0.07929820237572535,0.09699778015817584,0.10701896754387102,0.09361884001039418,0.08748944949120785,0.08085352953849716,147493.5
0.09523451815885851,0.11961917472276574,0.1130991818451163,0.10043539365935142,0.09139265409645296,0.0949907655377636,0.09673535640804432,0.08820705809670959,0.09202997083385847,0.10825592664107908,59211.49999999999
0.10422155503218505,0.10278852065371115,0.08850915158419081,0.08049350461218913,0.09836774025057808,0.10192725360457337,0.10348199911866297,0.09373990562755567,0.09849669462477663,0.12797367489157713,346588.5
0.1093949137314442,0.09634959029227408,0.08441054312255891,0.07832511707535142,0.10098462467341913,0.10115630034058504,0.09915909239118764,0.09459595250432092,0.09885373449168941,0.13677013137716953,224152.99999999994
0.1052768968197994,0.10036660059439544,0.08802021607142288,0.08186427932206791,0.10243922240243916,0.09887135217820062,0.10018068597677104,0.09398468564830341,0.09732638541556576,0.13166967557103396,233760.00000000006
